Country,year,pop_thousands,age_group,sex
Uganda,2022,2283.56,45-59,Женщины
Uganda,2023,2376.956,45-59,Женщины
United Republic of Tanzania,2019,3004.035,45-59,Женщины
United Republic of Tanzania,2020,3111.32,45-59,Женщины
United Republic of Tanzania,2021,3231.437,45-59,Женщины
United Republic of Tanzania,2022,3360.761,45-59,Женщины
United Republic of Tanzania,2023,3499.196,45-59,Женщины
Zambia,2019,947.819,45-59,Женщины
Zambia,2020,989.166,45-59,Женщины
Zambia,2021,1031.727,45-59,Женщины
Zambia,2022,1076.295,45-59,Женщины
Zambia,2023,1124.309,45-59,Женщины
Zimbabwe,2019,822.594,45-59,Женщины
Zimbabwe,2020,842.4,45-59,Женщины
Zimbabwe,2021,866.036,45-59,Женщины
Zimbabwe,2022,891.85,45-59,Женщины
Zimbabwe,2023,920.774,45-59,Женщины
Angola,2019,1772.187,45-59,Женщины
Angola,2020,1831.784,45-59,Женщины
Angola,2021,1889.183,45-59,Женщины
Angola,2022,1946.541,45-59,Женщины
Angola,2023,2005.01,45-59,Женщины
Cameroon,2019,1358.159,45-59,Женщины
Cameroon,2020,1407.442,45-59,Женщины
Cameroon,2021,1457.587,45-59,Женщины
Cameroon,2022,1509.674,45-59,Женщины
Cameroon,2023,1565.475,45-59,Женщины
Central African Republic,2019,241.705,45-59,Женщины
Central African Republic,2020,243.988,45-59,Женщины
Central African Republic,2021,245.017,45-59,Женщины
Central African Republic,2022,242.957,45-59,Женщины
Central African Republic,2023,244.354,45-59,Женщины
Chad,2019,793.664,45-59,Женщины
Chad,2020,822.203,45-59,Женщины
Chad,2021,855.363,45-59,Женщины
Chad,2022,891.007,45-59,Женщины
Chad,2023,943.595,45-59,Женщины
Congo,2019,337.083,45-59,Женщины
Congo,2020,347.565,45-59,Женщины
Congo,2021,357.858,45-59,Женщины
Congo,2022,368.327,45-59,Женщины
Congo,2023,379.182,45-59,Женщины
Democratic Republic of the Congo,2019,4751.067,45-59,Женщины
Democratic Republic of the Congo,2020,4901.895,45-59,Женщины
Democratic Republic of the Congo,2021,5058.042,45-59,Женщины
Democratic Republic of the Congo,2022,5212.855,45-59,Женщины
Democratic Republic of the Congo,2023,5371.13,45-59,Женщины
Equatorial Guinea,2019,99.289,45-59,Женщины
Equatorial Guinea,2020,101.962,45-59,Женщины
Equatorial Guinea,2021,104.294,45-59,Женщины
Equatorial Guinea,2022,106.662,45-59,Женщины
Equatorial Guinea,2023,108.998,45-59,Женщины
Gabon,2019,139.833,45-59,Женщины
Gabon,2020,144.259,45-59,Женщины
Gabon,2021,148.714,45-59,Женщины
Gabon,2022,153.276,45-59,Женщины
Gabon,2023,158.014,45-59,Женщины
Sao Tome and Principe,2019,12.25,45-59,Женщины
Sao Tome and Principe,2020,12.554,45-59,Женщины
Sao Tome and Principe,2021,12.886,45-59,Женщины
Sao Tome and Principe,2022,13.201,45-59,Женщины
Sao Tome and Principe,2023,13.536,45-59,Женщины
Algeria,2019,3450.48,45-59,Женщины
Algeria,2020,3541.683,45-59,Женщины
Algeria,2021,3630.115,45-59,Женщины
Algeria,2022,3716.148,45-59,Женщины
Algeria,2023,3796.195,45-59,Женщины
Egypt,2019,7806.62,45-59,Женщины
Egypt,2020,7967.219,45-59,Женщины
Egypt,2021,8123.599,45-59,Женщины
Egypt,2022,8284.547,45-59,Женщины
Egypt,2023,8464.949,45-59,Женщины
Libya,2019,554.138,45-59,Женщины
Libya,2020,574.51,45-59,Женщины
Libya,2021,594.469,45-59,Женщины
Libya,2022,614.414,45-59,Женщины
Libya,2023,633.573,45-59,Женщины
Morocco,2019,3081.766,45-59,Женщины
Morocco,2020,3127.399,45-59,Женщины
Morocco,2021,3169.202,45-59,Женщины
Morocco,2022,3209.761,45-59,Женщины
Morocco,2023,3253.179,45-59,Женщины
Sudan,2019,2605.18,45-59,Женщины
Sudan,2020,2695.532,45-59,Женщины
Sudan,2021,2790.761,45-59,Женщины
Sudan,2022,2890.049,45-59,Женщины
Sudan,2023,2948.507,45-59,Женщины
Tunisia,2019,1127.399,45-59,Женщины
Tunisia,2020,1140.953,45-59,Женщины
Tunisia,2021,1151.723,45-59,Женщины
Tunisia,2022,1161.942,45-59,Женщины
Tunisia,2023,1170.909,45-59,Женщины
Western Sahara,2019,40.177,45-59,Женщины
Western Sahara,2020,41.043,45-59,Женщины
Western Sahara,2021,41.918,45-59,Женщины
Western Sahara,2022,42.94,45-59,Женщины
Western Sahara,2023,44.08,45-59,Женщины
Botswana,2019,152.009,45-59,Женщины
Botswana,2020,155.584,45-59,Женщины
Botswana,2021,159.477,45-59,Женщины
Botswana,2022,164.207,45-59,Женщины
Botswana,2023,169.506,45-59,Женщины
Eswatini,2019,78.058,45-59,Женщины
Eswatini,2020,79.522,45-59,Женщины
Eswatini,2021,80.83,45-59,Женщины
Eswatini,2022,81.954,45-59,Женщины
Eswatini,2023,82.955,45-59,Женщины
Lesotho,2019,138.052,45-59,Женщины
Lesotho,2020,139.444,45-59,Женщины
Lesotho,2021,140.771,45-59,Женщины
Lesotho,2022,142.163,45-59,Женщины
Lesotho,2023,143.797,45-59,Женщины
Namibia,2019,174.855,45-59,Женщины
Namibia,2020,180.2,45-59,Женщины
Namibia,2021,185.137,45-59,Женщины
Namibia,2022,189.749,45-59,Женщины
Namibia,2023,194.864,45-59,Женщины
South Africa,2019,5081.375,45-59,Женщины
South Africa,2020,5181.046,45-59,Женщины
South Africa,2021,5268.568,45-59,Женщины
South Africa,2022,5341.755,45-59,Женщины
South Africa,2023,5409.776,45-59,Женщины
Benin,2019,699.714,45-59,Женщины
Benin,2020,723.125,45-59,Женщины
Benin,2021,746.011,45-59,Женщины
Benin,2022,768.944,45-59,Женщины
Benin,2023,792.537,45-59,Женщины
Burkina Faso,2019,1098.458,45-59,Женщины
Burkina Faso,2020,1133.85,45-59,Женщины
Burkina Faso,2021,1170.286,45-59,Женщины
Burkina Faso,2022,1207.49,45-59,Женщины
Burkina Faso,2023,1246.634,45-59,Женщины
Cabo Verde,2019,40.361,45-59,Женщины
Cabo Verde,2020,40.48,45-59,Женщины
Cabo Verde,2021,40.781,45-59,Женщины
Cabo Verde,2022,41.216,45-59,Женщины
Cabo Verde,2023,41.474,45-59,Женщины
Côte d'Ivoire,2019,1500.406,45-59,Женщины
Côte d'Ivoire,2020,1546.247,45-59,Женщины
Côte d'Ivoire,2021,1591.541,45-59,Женщины
Côte d'Ivoire,2022,1639.63,45-59,Женщины
Côte d'Ivoire,2023,1691.327,45-59,Женщины
Gambia,2019,142.269,45-59,Женщины
Gambia,2020,146.403,45-59,Женщины
Gambia,2021,150.342,45-59,Женщины
Gambia,2022,154.039,45-59,Женщины
Gambia,2023,157.62,45-59,Женщины
Ghana,2019,2025.398,45-59,Женщины
Ghana,2020,2091.086,45-59,Женщины
Ghana,2021,2148.134,45-59,Женщины
Ghana,2022,2199.56,45-59,Женщины
Ghana,2023,2254.859,45-59,Женщины
Guinea,2019,724.247,45-59,Женщины
Guinea,2020,746.49,45-59,Женщины
Guinea,2021,768.831,45-59,Женщины
Guinea,2022,791.824,45-59,Женщины
Guinea,2023,815.411,45-59,Женщины
Guinea-Bissau,2019,112.548,45-59,Женщины
Guinea-Bissau,2020,115.873,45-59,Женщины
Guinea-Bissau,2021,119.479,45-59,Женщины
Guinea-Bissau,2022,123.512,45-59,Женщины
Guinea-Bissau,2023,127.993,45-59,Женщины
Liberia,2019,291.317,45-59,Женщины
Liberia,2020,298.171,45-59,Женщины
Liberia,2021,305.212,45-59,Женщины
Liberia,2022,312.696,45-59,Женщины
Liberia,2023,320.976,45-59,Женщины
Mali,2019,939.705,45-59,Женщины
Mali,2020,973.611,45-59,Женщины
Mali,2021,1009.995,45-59,Женщины
Mali,2022,1048.46,45-59,Женщины
Mali,2023,1089.732,45-59,Женщины
Mauritania,2019,248.367,45-59,Женщины
Mauritania,2020,257.027,45-59,Женщины
Mauritania,2021,265.865,45-59,Женщины
Mauritania,2022,275.177,45-59,Женщины
Mauritania,2023,285.033,45-59,Женщины
Niger,2019,1040.582,45-59,Женщины
Niger,2020,1075.894,45-59,Женщины
Niger,2021,1112.697,45-59,Женщины
Niger,2022,1151.406,45-59,Женщины
Niger,2023,1192.95,45-59,Женщины
Nigeria,2019,11092.694,45-59,Женщины
Nigeria,2020,11390.364,45-59,Женщины
Nigeria,2021,11702.547,45-59,Женщины
Nigeria,2022,12032.021,45-59,Женщины
Nigeria,2023,12382.568,45-59,Женщины
Saint Helena,2019,0.624,45-59,Женщины
Saint Helena,2020,0.616,45-59,Женщины
Saint Helena,2021,0.618,45-59,Женщины
Saint Helena,2022,0.608,45-59,Женщины
Saint Helena,2023,0.582,45-59,Женщины
Senegal,2019,899.414,45-59,Женщины
Senegal,2020,931.545,45-59,Женщины
Senegal,2021,965.433,45-59,Женщины
Senegal,2022,1000.934,45-59,Женщины
Senegal,2023,1037.926,45-59,Женщины
Sierra Leone,2019,444.833,45-59,Женщины
Sierra Leone,2020,459.063,45-59,Женщины
Sierra Leone,2021,473.658,45-59,Женщины
Sierra Leone,2022,488.762,45-59,Женщины
Sierra Leone,2023,504.514,45-59,Женщины
Togo,2019,494.167,45-59,Женщины
Togo,2020,509.281,45-59,Женщины
Togo,2021,524.719,45-59,Женщины
Togo,2022,540.644,45-59,Женщины
Togo,2023,557.18,45-59,Женщины
Kazakhstan,2019,1783.2,45-59,Женщины
Kazakhstan,2020,1783.438,45-59,Женщины
Kazakhstan,2021,1784.596,45-59,Женщины
Kazakhstan,2022,1789.746,45-59,Женщины
Kazakhstan,2023,1797.855,45-59,Женщины
Kyrgyzstan,2019,540.532,45-59,Женщины
Kyrgyzstan,2020,548.927,45-59,Женщины
Kyrgyzstan,2021,556.232,45-59,Женщины
Kyrgyzstan,2022,562.661,45-59,Женщины
Kyrgyzstan,2023,568.477,45-59,Женщины
Tajikistan,2019,679.194,45-59,Женщины
Tajikistan,2020,693.98,45-59,Женщины
Tajikistan,2021,708.632,45-59,Женщины
Tajikistan,2022,722.748,45-59,Женщины
Tajikistan,2023,736.787,45-59,Женщины
Turkmenistan,2019,583.546,45-59,Женщины
Turkmenistan,2020,601.061,45-59,Женщины
Turkmenistan,2021,619.063,45-59,Женщины
Turkmenistan,2022,636.002,45-59,Женщины
Turkmenistan,2023,651.422,45-59,Женщины
Uzbekistan,2019,2729.042,45-59,Женщины
Uzbekistan,2020,2772.884,45-59,Женщины
Uzbekistan,2021,2811.901,45-59,Женщины
Uzbekistan,2022,2847.092,45-59,Женщины
Uzbekistan,2023,2880.408,45-59,Женщины
China,2019,155043.379,45-59,Женщины
China,2020,160116.635,45-59,Женщины
China,2021,165231.069,45-59,Женщины
China,2022,168042.7,45-59,Женщины
China,2023,167250.099,45-59,Женщины
"China, Hong Kong Special Administrative Region",2019,998.675,45-59,Женщины
"China, Hong Kong Special Administrative Region",2020,1000.407,45-59,Женщины
"China, Hong Kong Special Administrative Region",2021,998.82,45-59,Женщины
"China, Hong Kong Special Administrative Region",2022,991.074,45-59,Женщины
"China, Hong Kong Special Administrative Region",2023,980.488,45-59,Женщины
"China, Macao Special Administrative Region",2019,86.417,45-59,Женщины
"China, Macao Special Administrative Region",2020,87.644,45-59,Женщины
"China, Macao Special Administrative Region",2021,88.674,45-59,Женщины
"China, Macao Special Administrative Region",2022,89.381,45-59,Женщины
"China, Macao Special Administrative Region",2023,90.264,45-59,Женщины
"China, Taiwan Province of China",2019,2774.668,45-59,Женщины
"China, Taiwan Province of China",2020,2763.807,45-59,Женщины
"China, Taiwan Province of China",2021,2738.528,45-59,Женщины
"China, Taiwan Province of China",2022,2707.048,45-59,Женщины
"China, Taiwan Province of China",2023,2676.967,45-59,Женщины
Dem. People's Republic of Korea,2019,2787.663,45-59,Женщины
Dem. People's Republic of Korea,2020,2844.905,45-59,Женщины
Dem. People's Republic of Korea,2021,2899.566,45-59,Женщины
Dem. People's Republic of Korea,2022,2952.013,45-59,Женщины
Dem. People's Republic of Korea,2023,2980.584,45-59,Женщины
Japan,2019,11817.361,45-59,Женщины
Japan,2020,11917.558,45-59,Женщины
Japan,2021,12038.31,45-59,Женщины
Japan,2022,12184.949,45-59,Женщины
Japan,2023,12347.531,45-59,Женщины
Mongolia,2019,279.377,45-59,Женщины
Mongolia,2020,283.698,45-59,Женщины
Mongolia,2021,287.733,45-59,Женщины
Mongolia,2022,291.557,45-59,Женщины
Mongolia,2023,295.365,45-59,Женщины
Republic of Korea,2019,6129.965,45-59,Женщины
Republic of Korea,2020,6117.178,45-59,Женщины
Republic of Korea,2021,6081.063,45-59,Женщины
Republic of Korea,2022,6056.493,45-59,Женщины
Republic of Korea,2023,6048.907,45-59,Женщины
Afghanistan,2019,1831.266,45-59,Женщины
Afghanistan,2020,1910.747,45-59,Женщины
Afghanistan,2021,1977.87,45-59,Женщины
Afghanistan,2022,2029.547,45-59,Женщины
Afghanistan,2023,2097.389,45-59,Женщины
Bangladesh,2019,12383.72,45-59,Женщины
Bangladesh,2020,12441.388,45-59,Женщины
Bangladesh,2021,12526.185,45-59,Женщины
Bangladesh,2022,12762.622,45-59,Женщины
Bangladesh,2023,13136.542,45-59,Женщины
Bhutan,2019,54.62,45-59,Женщины
Bhutan,2020,56.161,45-59,Женщины
Bhutan,2021,57.643,45-59,Женщины
Bhutan,2022,59.093,45-59,Женщины
Bhutan,2023,60.555,45-59,Женщины
India,2019,109676.119,45-59,Женщины
India,2020,111799.551,45-59,Женщины
India,2021,113813.706,45-59,Женщины
India,2022,115853.079,45-59,Женщины
India,2023,118071.269,45-59,Женщины
Iran (Islamic Republic of),2019,7720.408,45-59,Женщины
Iran (Islamic Republic of),2020,7868.825,45-59,Женщины
Iran (Islamic Republic of),2021,8018.473,45-59,Женщины
Iran (Islamic Republic of),2022,8181.43,45-59,Женщины
Iran (Islamic Republic of),2023,8344.263,45-59,Женщины
Maldives,2019,31.904,45-59,Женщины
Maldives,2020,32.85,45-59,Женщины
Maldives,2021,33.783,45-59,Женщины
Maldives,2022,34.618,45-59,Женщины
Maldives,2023,35.334,45-59,Женщины
Nepal,2019,2093.021,45-59,Женщины
Nepal,2020,2170.569,45-59,Женщины
Nepal,2021,2243.006,45-59,Женщины
Nepal,2022,2302.188,45-59,Женщины
Nepal,2023,2352.135,45-59,Женщины
Pakistan,2019,13869.562,45-59,Женщины
Pakistan,2020,14174.716,45-59,Женщины
Pakistan,2021,14503.188,45-59,Женщины
Pakistan,2022,14835.529,45-59,Женщины
Pakistan,2023,15164.241,45-59,Женщины
Sri Lanka,2019,2136.059,45-59,Женщины
Sri Lanka,2020,2147.534,45-59,Женщины
Sri Lanka,2021,2156.726,45-59,Женщины
Sri Lanka,2022,2164.287,45-59,Женщины
Sri Lanka,2023,2171.341,45-59,Женщины
Brunei Darussalam,2019,38.748,45-59,Женщины
Brunei Darussalam,2020,39.466,45-59,Женщины
Brunei Darussalam,2021,40.278,45-59,Женщины
Brunei Darussalam,2022,41.164,45-59,Женщины
Brunei Darussalam,2023,42.085,45-59,Женщины
Cambodia,2019,1328.475,45-59,Женщины
Cambodia,2020,1350.854,45-59,Женщины
Cambodia,2021,1369.5,45-59,Женщины
Cambodia,2022,1384.261,45-59,Женщины
Cambodia,2023,1395.307,45-59,Женщины
Indonesia,2019,24448.052,45-59,Женщины
Indonesia,2020,24885.212,45-59,Женщины
Indonesia,2021,25274.187,45-59,Женщины
Indonesia,2022,25658.387,45-59,Женщины
Indonesia,2023,26055.13,45-59,Женщины
Lao People's Democratic Republic,2019,515.948,45-59,Женщины
Lao People's Democratic Republic,2020,529.01,45-59,Женщины
Lao People's Democratic Republic,2021,541.631,45-59,Женщины
Lao People's Democratic Republic,2022,554.314,45-59,Женщины
Lao People's Democratic Republic,2023,567.36,45-59,Женщины
Malaysia,2019,2689.933,45-59,Женщины
Malaysia,2020,2742.047,45-59,Женщины
Malaysia,2021,2798.785,45-59,Женщины
Malaysia,2022,2858.6,45-59,Женщины
Malaysia,2023,2921.35,45-59,Женщины
Myanmar,2019,4705.655,45-59,Женщины
Myanmar,2020,4775.848,45-59,Женщины
Myanmar,2021,4844.197,45-59,Женщины
Myanmar,2022,4911.314,45-59,Женщины
Myanmar,2023,4977.759,45-59,Женщины
Philippines,2019,8352.448,45-59,Женщины
Philippines,2020,8526.805,45-59,Женщины
Philippines,2021,8707.759,45-59,Женщины
Philippines,2022,8878.066,45-59,Женщины
Philippines,2023,9047.352,45-59,Женщины
Singapore,2019,558.718,45-59,Женщины
Singapore,2020,550.383,45-59,Женщины
Singapore,2021,541.689,45-59,Женщины
Singapore,2022,548.574,45-59,Женщины
Singapore,2023,561.779,45-59,Женщины
Thailand,2019,8127.302,45-59,Женщины
Thailand,2020,8178.364,45-59,Женщины
Thailand,2021,8216.89,45-59,Женщины
Thailand,2022,8233.84,45-59,Женщины
Thailand,2023,8227.991,45-59,Женщины
Timor-Leste,2019,73.545,45-59,Женщины
Timor-Leste,2020,76.382,45-59,Женщины
Timor-Leste,2021,79.224,45-59,Женщины
Timor-Leste,2022,81.925,45-59,Женщины
Timor-Leste,2023,84.545,45-59,Женщины
Viet Nam,2019,9506.571,45-59,Женщины
Viet Nam,2020,9597.094,45-59,Женщины
Viet Nam,2021,9697.538,45-59,Женщины
Viet Nam,2022,9781.283,45-59,Женщины
